num,match
2,"<product-gallery image-ratio=""true"" zoom=""mainVM.settings.gallery.zoom"" product=""mainVM.productData"" class=""content-under"">"
2,"<kudos-loader show=""appStateLoading"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-8358462893347215"">"
2,"<app-root ng-version=""6.1.1"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-5641870656002589"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-9729510376017174"">"
2,"<af-textdecoration decoration=""lined"">"
2,<amp-auto-ads data-ad-client='ca-pub-1280142138806558' type='adsense'>
2,"<session-timeout redirect=""/vodacom/log-in"" ebuRedirect=""/business/log-in"">"
2,"<modal-directive app=""app"" modal=""modal"">"
2,"<amp-auto-ads type=""adsense""
    data-ad-client=""ca-pub-3032157022993818"">"
2,"<amp-auto-ads type=""adsense"" data-ad-client=""ca-pub-2593529995843673"">"
2,"<ui-view id=""content"" ng-cloak>"
2,"<vue-toastr ref=""toastr"">"
2,"<auth-nav class=""d-none d-lg-block"">"
2,"<mega-menu params=""params"">"
2,"<billboard-video class=""animation-hidden"">"
2,"<page-message ng-if=""!embedded && !embedded_backend"" ng-show=""showTrafficInfo"">"
2,"<new-dash-banner class=""hide-on-beta"">"
2,"<a-i target=""_blank"" href=""http://www.pbs.org/newshour/rundown/ultrasound-sensors-dig-deeper-into-your-fingerprints-and-fat/"">"
2,"<byprice-state id=""ByPriceState"" state=""[object Object]"" meta="""">"
2,"<article-preview-square i=""i"">"
2,"<amp-img class=""brand"" src=""https://apprevi.com/laravel/apprevi/resources/assets/image/logo.svg"" width=""100"" height=""22"">"
2,"<ng-include src=""'/clients/cher/views/index/header.html'"">"
2,"<ion-icon
  class=""list-item-icon icon-size-1x""
  name=""plus-round""
  aria-hidden=""true""
  >"
2,"<sonder-flow-boot slug=""matching-flow-v8"">"
2,"<app-root ng-version=""7.2.2"">"
2,"<main-nav ng-show=""!hideMainNav"" ng-if=""!spinner"">"
2,"<rut-input placeholder=""Ej: 16.243.234-4"" name=""rut"" id=""id""
                                                   value="""" required
                                                   autofocus>"
2,"<amp-auto-ads type=""adsense""
                      data-ad-client=""ca-pub-3897171967830439"">"
2,"<cute-modal name=""cb-checklist-modal"">"
2,"<quick-cart
                        v-cloak
                        :data=""{&quot;size&quot;:0}""
                        ref=""quickcart""
                    >"
2,"<ht-scorebar team=""24"" daysback=""5"" daysahead=""7"" displaytiles=""9"">"
2,"<ion-icon name=""home"">"
2,"<featured-title class=""featured-title"">"
2,"<power-meta type=""defaultZip"" data=""eyJWYWxpZCI6dHJ1ZSwiUG9zdGFsQ29kZSI6IjAxNTEwIiwiQ2l0eU5hbWUiOiIifQ=="">"
2,"<progress-bar ng-if=\""progressBar\"">"
2,"<app-root _nghost-c0="""" ng-version=""7.1.1"">"
2,"<budget-tool-app locale=""en"" contextPath='https://bcng-budget-tool-ui.ypcloud.io' displayResults=""false"">"
2,"<loading-vue size=""15"" line-fg-color=""#ccc"">"
2,"<app-root ng-version=""6.1.2"">"
2,"<tsi-form form-id=""10571"" form-data=""formData"" max-fileupload-size=""16M"" do-console-log=""doConsoleLog"" 
                show-title="""" show-descr=""1"" api-post-url=""https://formtraffic.townsquareinteractive.com/laravel/api/v1/formdata/postform"" skey=""hXJlkyD7fNDtk6wphOFlpg=="" query-str="""">"
2,"<toaster-container toaster-options=""{'position-class':'toast-top-center', 'limit':1 ,'close-button':true}"">"
2,"<react-component name=""TopNavigation"" props=""{
                    route: routePathForNavigation
                }"">"
2,"<editor-fold desc=""Search overlay"">"
2,"<ga-script ng-if=""vm.isAnalyticsEnabled()"">"
2,"<vb-unauthenticated-menu vb-id=""vb-unauthenticated-menu636280379927628675"" vb-model=""vm.unAuthMenuClass"">"
2,"<cruise-search searchurl=""/find-a-cruise"">"
2,"<dpw-free-sign-up-box ng-if=""bannerCtrl.bannerConfig.withFreeSignUp"" primary-text=""bannerCtrl.pageTexts.heroCtaPrimaryText"" secondary-text=""bannerCtrl.pageTexts.heroCtaSecondaryText"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-2422432872172064"">"
2,"<dropdown-back class=""hidden-small-gte"">"
2,"<coingecko-coin-list-widget  coin-ids=""bitcoin,ethereum,eos,ripple,litecoin"" currency=""jpy"" locale=""ja"">"
2,"<category-carousel 
            v-bind:slick-config=""slickConfig"" 
            v-bind:item-count=""10""
            item-class-selector=""CategoryCarousel-item"" 
            show-more-text=""N&#228;yt&#228; lis&#228;&#228;"">"
2,"<sb-search-loop placeholder=""Chercher un produit, une cat&#233;gorie, une marque ou un v&#233;hicule"" layout=""horizontal"" searchbar=""true"" searchresults=""true"" mobileheader=""true"" ng-if=""mobileDevice"">"
2,"<results-list :results=""news"" :type=""'news'"">"
2,"<ue-sport-events-carousel class=""ue-c-carousel-theme"" limit=""18"" controls=""true"" intersection-width=""160"" link=""https://www.elmundo.es/deportes/resultados.html"" sort-url=""https://api.unidadeditorial.es/sports/v1/sorts/preset/"" sport-events-url-base=""https://api.unidadeditorial.es/sports/v1/events/preset/"" preset=""40_a5fd34dc"" bet-channel=""SiteDesktop_Marcador_Carrusel_Mundo"">"
2,"<cookie-consent :i18n='{""title"":""Cookies & Toestemming"",""message"":""Als u onze website blijft bezoeken, gaat u akkoord met ons <a href=\""https:\/\/www.kelkoo.nl\/bedrijfspaginas\/cookie-policy\"">"
2,<site-nav-bar inline-template>
2,"<ng-include src=""getHeader()"">"
2,"<uib-alert dismiss-on-timeout=""{{alert.timeout}}"" type=""red"" close=""dismissError()"">"
2,"<uib-carousel class=""home-banner"" active=""0"" interval=""5000"" no-wrap=""false"">"
2,"<cookiebar-norway
    content=""TOOLS bruker cookies (informasjonskapsler) for &#229; gi deg den 
beste personlige opplevelsen p&#229; nettsiden v&#229;r, samt til
reklame og statistiske form&#229;l. Ved &#229; fortsette godkjenner du &#229; 
motta cookies fra hjemmesiden til TOOLS.""
    cookie-url=""/link/a3bdc8ca67a4450ab66af6ac41bfb573.aspx""
    cookie-name=""TOOLSNorwayAcceptedCookies""
    >"
2,"<amp-auto-ads type=""adsense""
				              data-ad-client=""ca-pub-7910359102048889"">"
2,<amp-auto-ads data-ad-client='ca-pub-5498914786663852' type='adsense'>
2,"<city-select :cities=""store.cities""
                             :city=""state.option.city""
                             @change=""changeCity($event)"">"
2,<amp-ad width='300' height='250' type='valuecommerce' data-sid='3415765' data-pid='885434319'>
2,"<amp-ad class=""amp-ad-1"" type=""adsense""
width=200 height=90
data-ad-client=""ca-pub-8608764941785565""
data-ad-slot=""2835140783"">"
2,"<top-bar-search is-on-jumbotron=""true"" is-wide-jumbotron=""true"">"
2,"<growl-notification class=""alert"" ng-class=""{ 'alert-success': n.status == 'success', 'alert-danger': n.status == 'error', 'alert-info': n.status == 'info', 'alert-warning': n.status == 'warning' }"">"
2,"<navi-menu api_url=""common/menu/quick_search.json"">"
2,"<td-player
  id=""td-player""
  type=""bar""
  autostart=""false""
  station=""WKNOFM""
  renderingmode=""Html5,Flash""
  geotargeting=""false""
  primarycolor=""#bbccdd""
  secondarycolor=""#4a565f""
  highlightcolor=""#5599bb""
  leaderboard=""companionLeaderBoard""
  onappready=""appReady""
  onstreamstart=""onStreamStart""
  onstreamstopped=""onStreamStopped"">"
2,<amp-auto-ads data-ad-client='ca-pub-9493570348670534' type='adsense'>
2,"<data-ng-include src=""'/partials/footer.html'"">"
2,"<back-top scroll-speed=600 button-theme=""dark"">"
2,"<ng-pluralize count=""productCount()"" when=""{'one': '{}', 'other': '{}'}"">"
2,"<data-src src=""/templates/video/1.mp4"" type=""video/mp4"">"
2,"<spectrum-colorpicker
                                    ng-show=""buttons.type!=widgetTypes.LIKE""
                                    ng-model=""colors.panelColor""
                                    options=""{showInput: true, showAlpha: true, preferredFormat: 'rgb'}"">"
2,"<mobile-nav class=""mobile"">"
2,"<coingecko-coin-price-marquee-widget currency=""usd"" coin-ids=""bitcoin,eos,ethereum,litecoin,ripple,monero,dash,zcash,bitcore,digibyte,stellar,primecoin,peercoin"" locale=""en"">"
2,"<arabot-webchat id=""arabot-webchat"" botkey=""380"" keysecret=""tdtzLgh-F3R2QE2MnRj1m-cd1dEtt9GAJ2Sp0eG-xVU3YbPw8GMo8Z_WSul2y0A3"" customerkey=""Monshaat2018"" toolbartitlertl=""الهیئة العامة للمنشآت الصغيرة والمتوسطة"" =toolbarsubtitlertl"" منشآت "" avatar=""https://cdn.arabot.io/v4/images/monshaat_logo2.png"" defaultlanguage=""ar"" mode=""desktop"" themecolor=""007297"">"
2,"<am-pager-count style=""display:none;"" data-productCount=""5"">"
2,"<v-select @input=""change"" v-model=""selectedIconId"" label=""Device Icon"" label-t-id=""f-l-device-icon""
                id=""active911-forms-dialog-device-icon_id""
                name=""icon_id"">"
2,"<news-item :list=""list[tabIndex].data"">"
2,"<map-full ref=""map-full"" :map-reference=""mapReference"" :is-users-position-set=""isUsersPositionSet"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-7597933803938443"">"
2,"<fgcuinclude-header id=""fgcuinclude-header"">"
2,"<ad-google id=""div-gpt-ad-1437984952736-1"" height=""70"" width=""640"">"
2,"<riot-solr-flag-counter endpoint=""https://www.hatterasrealty.com/riot-solr/json"" id=""riot-solr-flag-counter"">"
2,"<profit-calculator ref=""profit_calculator"">"
2,"<sky-cookie-banner read-more-link=""/om-skolen/persondatapolitik/"">"
2,"<app-link :to=""'/'"" class=""link"">"
2,"<amp-img width=""1125"" height=""275"" alt=""Diario La Ciudad"" src=""http://www.laciudadweb.com.ar/wp-content/uploads/2017/08/c3.png"" data-retina="""" class=""amp-wp-enforced-sizes"" layout=""intrinsic"">"
2,"<inventory-widget base-filter="""" rescan-on-event=""shown.bs.tab"" selector="" inventory-widget .active [{filterAttribute}]"" new-search-page=""/searchall.aspx"" used-search-page=""/searchall.aspx"">"
2,"<bps-games-summary v-bind='{""full-calendar"":false,""week-calendar"":true,""ranking"":true,""show-select"":[""competition"",""serie"",""team""],""season_id"":""67"",""organization_id"":""6"",""include-prombas"":true,""show-summary-ranking-cols"":[""position"",""team_name"",""played"",""wins"",""losses"",""points""]}'>"
2,"<pf-app pf-mix-id=""pfApp"">"
2,<ad-01 :adblockid='adblockid' :target='target'>
2,"<i-countdown class=""highlight h1"" ng-if=""noticia.idartigo=='8102'"" set-start-date=""{{dataagora | date:'yyyy-MM-dd hh:mm:ss'}}"" set-end-date=""2017-09-17 13:00:00"" format-view=""Faltam %d dias %hh %im %ss"" expire-message="""">"
2,"<v-Header type=""enHomePageHeader"" id=""home"">"
2,"<vue-recaptcha
                                    ref=""signupRecaptcha""
                                    @verify=""onVerify""
                                    :sitekey=""sitekey"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-4494837719733230"">"
2,"<ui-select ng-model=""customer.order_service"" search-enabled=""false"" style=""width: 112px;"">"
2,"<transition-group name=""notification"">"
2,"<global-header active=""home"">"
2,"<promo-slider
class=""c_promo_slider home__header__offer"" control-arrow=""&lt;svg id=&quot;icons&quot; xmlns=&quot;http://www.w3.org/2000/svg&quot; viewBox=&quot;0 0 16.104 28.617&quot;&gt;&lt;title&gt;arrow_control&lt;/title&gt;&lt;polygon id=&quot;arrow&quot; points=&quot;1.186 28.617 0 27.398 13.648 14.126 0.009 1.235 1.177 0 16.104 14.109 1.186 28.617&quot; fill=&quot;#da3c22&quot;/&gt;&lt;/svg&gt;"" region='promoSlider' theme='white-on-red'>"
2,"<carousel-3d :perspective=""0"" :width=""600"" :height=""500"" :space=""200"" :autoplay=""true"" :autoplay-timeout=""10000"" :autoplay-hover-pause=""true"" :clickable=""true"" :display=""3"" :controls-visible=""true"" :controls-width=""30"" :controls-height=""30"">"
2,"<delivery-modal-link :product=""product"">"
2,"<ytd-thumbnail use-hovered-property="""" width=""210"" class=""style-scope ytd-grid-video-renderer"" style=""display: inline-block; position: relative; flex: 0 0 auto; height: var(--ytd-grid-thumbnail_-_height); width: 210px; color: rgb(0, 0, 0); font-family: Roboto, Arial, sans-serif; font-size: 10px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgb(255, 255, 255); text-decoration-style: initial; text-decoration-color: initial;"">"
2,"<header-tour class=""hidden-xs"" style=""margin-left: 40px;"">"
2,"<myob-search-dropdown class=""myob-search-product"" data-element-name=""product"" data-element-label=""Select your product"" data-error-message=""{&#34;required&#34;:&#34;This field is required&#34;,&#34;pattern&#34;:&#34;&#34;}"" data-selected-product=""model.queryObject.selectedProduct"" data-required=""true"" data-search-location=""model.queryObject.searchLocation"" data-engine-name=""model.queryObject.engineName"" data-country=""model.queryObject.filters.country"" data-product-details-popover=""&lt;ul>"
2,"<md-button ng-click=""vm.getBackToHome();""  class=""md-icon-button"" aria-label=""More"">"
2,"<sws-desktop-navigation role=""navigation"" id=""sws-desktop-navigation"" class=""sws-desktop-navigation primary""
                        data-controller=""desktop-navigation"" data-template-id=""sws-desktop-navigation""
                        data-template=""_self"" data-flyouttimeout=""500"" data-resetprimarynavigationtimeout=""3000"">"
2,"<grs-thumbnail params=""params"" resize scroll>"
2,"<document-fragment tabIndex=""-1"" data-reactid=""22"">"
2,"<promo-message placement=""homepage-banner"">"
2,"<amp-auto-ads type=""adsense"" data-ad-client=""ca-pub-4707234792796656"">"
2,"<menu-btn data-toggle-side=""data-side-menu"">"
2,"<data-src media=""(max-width: 599px)"" type=""image/png"" srcset=""https://embed.widencdn.net/img/worldkitchen/goz5lmdriw/350x570px/Corningware-Cornflower-Mobile-3.jpeg 350w,https://embed.widencdn.net/img/worldkitchen/goz5lmdriw/700x1140px/Corningware-Cornflower-Mobile-3.jpeg 700w"">"
2,"<cookie-banner
            slot=""cookiebanner""
            :edit-mode='false'
            :show-learn-more='true'
            :show-close='false'
            text=""<span style=""background-color: #ffffff; color: #151b26;"">"
2,"<vertical-item v-cloak v-for=""vertical in verticals"" :vertical=""vertical"" :key=""vertical.id"">"
2,"<amp-auto-ads type=""adsense""
 data-ad-client=""ca-pub-9018666818582693"">"
2,"<amp-auto-ads type=""adsense""
              data-ad-client=""ca-pub-6778138521989988"">"
2,"<mobile-banner data-position=""bottom"" ng-if=""vm.isMobile"">"
2,"<amp-auto-ads type=""adsense"" data-ad-client=""ca-pub-4628486882116490"">"
2,"<toggle-switch
			uib-tooltip=""Show Featured Gigs First"" tooltip-placement=""top""
            ng-model=""searchQuery.featured""
			on-label='On'
			off-label='Off'>"
2,"<script-- type=""text/javascript"" src=""/catalog/view/javascript/search_quick.js"">"
2,"<b-alert class=""fti-alert"" :variant=""alert.type""
        :show=""5""
        dismissible
        @dismissed=""alerts.splice(index, 1)""
        v-for=""(alert,index) in alerts""
        :key=""index""
        fade
        >"
